Date,Close,Daily_Return,Vol_21d,Vol_Regime,SMA_50,Signal_Trend,Position,Strategy_Return,Cost,Strategy_Net_Return,Equity_Benchmark,Equity_Strategy,DD_Benchmark,DD_Strategy
2003-06-09,98.25000000,-0.01017532,0.15210758,Normal,92.24440033,1,1.00000000,-0.01017532,0.00000000,-0.01017532,2.21877205,1.42641860,-0.36019536,-0.29649502
2003-06-10,99.25000000,0.01017812,0.14930098,Normal,92.49520035,1,1.00000000,0.01017812,0.00000000,0.01017812,2.24135498,1.44093685,-0.35368335,-0.28933466
2003-06-11,100.30000305,0.01057938,0.14805598,Normal,92.80640045,1,1.00000000,0.01057938,0.00000000,0.01057938,2.26506711,1.45618106,-0.34684573,-0.28181627
2003-06-12,100.61000061,0.00309070,0.14715694,Normal,93.09780045,1,1.00000000,0.00309070,0.00000000,0.00309070,2.27206776,1.46068169,-0.34482702,-0.27959657
2003-06-13,99.55999756,-0.01043637,0.15343706,Normal,93.32660034,1,1.00000000,-0.01043637,0.00000000,-0.01043637,2.24835563,1.44543747,-0.35166465,-0.28711497
2003-06-16,101.66000366,0.02109287,0.16604757,Normal,93.60580048,1,1.00000000,0.02109287,0.00000000,0.02109287,2.29577990,1.47592590,-0.33798939,-0.27207818
2003-06-17,101.66000366,0.00000000,0.16517398,Normal,93.87460052,1,1.00000000,0.00000000,0.00000000,0.00000000,2.29577990,1.47592590,-0.33798939,-0.27207818
2003-06-18,101.56999969,-0.00088534,0.13486521,Normal,94.14500046,1,1.00000000,-0.00088534,0.00000000,-0.00088534,2.29374735,1.47461920,-0.33857550,-0.27272264
2003-06-19,100.01999664,-0.01526044,0.14978946,Normal,94.38160034,1,1.00000000,-0.01526044,0.00000000,-0.01526044,2.25874375,1.45211586,-0.34866913,-0.28382121
2003-06-20,99.44000244,-0.00579878,0.15336497,Normal,94.62980042,1,1.00000000,-0.00579878,0.00000000,-0.00579878,2.24564579,1.44369535,-0.35244606,-0.28797418
2003-06-23,98.41999817,-0.01025748,0.15842468,Normal,94.84800034,1,1.00000000,-0.01025748,0.00000000,-0.01025748,2.22261111,1.42888667,-0.35908833,-0.29527777
2003-06-24,98.51999664,0.00101604,0.15849802,Normal,95.07540024,1,1.00000000,0.00101604,0.00000000,0.00101604,2.22486937,1.43033848,-0.35843714,-0.29456175
2003-06-25,97.52999878,-0.01004870,0.15412729,Normal,95.24700027,1,1.00000000,-0.01004870,0.00000000,-0.01004870,2.20251232,1.41596543,-0.36488401,-0.30165048
2003-06-26,98.80000305,0.01302168,0.15952051,Normal,95.42740036,1,1.00000000,0.01302168,0.00000000,0.01302168,2.23119273,1.43440368,-0.35661374,-0.29255680
2003-06-27,97.66000366,-0.01153846,0.16536722,Normal,95.61560043,1,1.00000000,-0.01153846,0.00000000,-0.01153846,2.20544821,1.41785288,-0.36403742,-0.30071960
2003-06-30,97.62999725,-0.00030725,0.15628282,Normal,95.77700043,1,1.00000000,-0.00030725,0.00000000,-0.00030725,2.20477058,1.41741724,-0.36423282,-0.30093446
2003-07-01,98.52999878,0.00921849,0.15879671,Normal,95.95460037,1,1.00000000,0.00921849,0.00000000,0.00921849,2.22509524,1.43048369,-0.35837201,-0.29449013
2003-07-02,99.76999664,0.01258498,0.16377861,Normal,96.12320038,1,1.00000000,0.01258498,0.00000000,0.01258498,2.25309802,1.44848629,-0.35029713,-0.28561130
2003-07-03,98.73999786,-0.01032373,0.16067505,Normal,96.25440033,1,1.00000000,-0.01032373,0.00000000,-0.01032373,2.22983764,1.43353251,-0.35700449,-0.29298646
2003-07-07,100.69999695,0.01985010,0.17434970,Normal,96.44120026,1,1.00000000,0.01985010,0.00000000,0.01985010,2.27410014,1.46198828,-0.34424096,-0.27895217
2003-07-08,101.15000153,0.00446876,0.17405955,Normal,96.65960022,1,1.00000000,0.00446876,0.00000000,0.00446876,2.28426256,1.46852156,-0.34131053,-0.27572997
2003-07-09,100.58000183,-0.00563519,0.17108644,Normal,96.83540024,1,1.00000000,-0.00563519,0.00000000,-0.00563519,2.27139030,1.46024616,-0.34502237,-0.27981137
2003-07-10,99.30000305,-0.01272618,0.17426288,Normal,96.97920029,1,1.00000000,-0.01272618,0.00000000,-0.01272618,2.24248419,1.44166281,-0.35335773,-0.28897662
2003-07-11,100.23999786,0.00946621,0.17345873,Normal,97.14580017,1,1.00000000,0.00946621,0.00000000,0.00946621,2.26371202,1.45530989,-0.34723648,-0.28224592
2003-07-14,100.73000336,0.00488832,0.17396965,Normal,97.32240021,1,1.00000000,0.00488832,0.00000000,0.00488832,2.27477778,1.46242392,-0.34404556,-0.27873731
2003-07-15,100.51000214,-0.00218407,0.16996663,Normal,97.46840027,1,1.00000000,-0.00218407,0.00000000,-0.00218407,2.26980950,1.45922988,-0.34547821,-0.28031260
2003-07-16,99.91999817,-0.00587010,0.15370457,Normal,97.60620026,1,1.00000000,-0.00587010,0.00000000,-0.00587010,2.25648549,1.45066406,-0.34932032,-0.28453724
2003-07-17,98.50000000,-0.01421135,0.16053133,Normal,97.69800018,1,1.00000000,-0.01421135,0.00000000,-0.01421135,2.22441778,1.43004816,-0.35856736,-0.29470493
2003-07-18,99.51000214,0.01025383,0.16558650,Normal,97.82040024,1,1.00000000,0.01025383,0.00000000,0.01025383,2.24722658,1.44471163,-0.35199022,-0.28747295
2003-07-21,98.27999878,-0.01236060,0.16270252,Normal,97.93700027,1,1.00000000,-0.01236060,0.00000000,-0.01236060,2.21944951,1.42685413,-0.36000001,-0.29628022
2003-07-22,99.16999817,0.00905575,0.16505550,Normal,98.04580017,1,1.00000000,0.00905575,0.00000000,0.00905575,2.23954830,1.43977536,-0.35420433,-0.28990750
2003-07-23,99.23999786,0.00070586,0.16085185,Normal,98.13300018,1,1.00000000,0.00070586,0.00000000,0.00070586,2.24112910,1.44079164,-0.35374849,-0.28940628
2003-07-24,98.48999786,-0.00755744,0.16319248,Normal,98.20860016,1,1.00000000,-0.00755744,0.00000000,-0.00755744,2.22419191,1.42990295,-0.35863249,-0.29477655
2003-07-25,100.23000336,0.01766682,0.16972416,Normal,98.32300018,1,1.00000000,0.01766682,0.00000000,0.01766682,2.26348631,1.45516479,-0.34730157,-0.28231749
2003-07-28,99.86000061,-0.00369154,0.16506001,Normal,98.41800018,1,1.00000000,-0.00369154,0.00000000,-0.00369154,2.25513057,1.44979300,-0.34971103,-0.28496684
2003-07-29,99.40000153,-0.00460644,0.16033733,Normal,98.50860016,1,1.00000000,-0.00460644,0.00000000,-0.00460644,2.24474245,1.44311461,-0.35270654,-0.28826060
2003-07-30,99.16000366,-0.00241447,0.16070130,Normal,98.63880020,1,1.00000000,-0.00241447,0.00000000,-0.00241447,2.23932260,1.43963026,-0.35426941,-0.28997907
2003-07-31,99.38999939,0.00231944,0.15789435,Normal,98.77740021,1,1.00000000,0.00231944,0.00000000,0.00231944,2.24451657,1.44296940,-0.35277168,-0.28833222
2003-08-01,98.51000214,-0.00885398,0.15458331,Normal,98.89460022,0,1.00000000,-0.00885398,0.00000000,-0.00885398,2.22464366,1.43019337,-0.35850222,-0.29463331
2003-08-04,98.51000214,0.00000000,0.15044879,Normal,98.99340027,0,1.00000000,0.00000000,0.00000000,0.00000000,2.22464366,1.43019337,-0.35850222,-0.29463331
2003-08-05,96.41999817,-0.02121616,0.14919465,Normal,99.04660019,0,1.00000000,-0.02121616,0.00000000,-0.02121616,2.17744527,1.39985016,-0.37211234,-0.30959848
2003-08-06,96.98000336,0.00580798,0.14999894,Normal,99.07820023,0,1.00000000,0.00580798,0.00000000,0.00580798,2.19009182,1.40798046,-0.36846559,-0.30558865
2003-08-07,98.00000000,0.01051760,0.15535350,Normal,99.12480026,0,1.00000000,0.01051760,0.00000000,0.01051760,2.21312632,1.42278903,-0.36182336,-0.29828511
2003-08-08,98.27999878,0.00285713,0.15006305,Normal,99.18200027,0,1.00000000,0.00285713,0.00000000,0.00285713,2.21944951,1.42685413,-0.36000001,-0.29628022
2003-08-11,98.65000153,0.00376478,0.14657567,Normal,99.21600037,0,1.00000000,0.00376478,0.00000000,0.00376478,2.22780526,1.43222592,-0.35759055,-0.29363086
2003-08-12,99.55000305,0.00912318,0.14932579,Normal,99.26000046,1,1.00000000,0.00912318,0.00000000,0.00912318,2.24812992,1.44529237,-0.35172973,-0.28718653
2003-08-13,99.04000092,-0.00512308,0.15008392,Normal,99.28580048,0,1.00000000,-0.00512308,0.00000000,-0.00512308,2.23661258,1.43788803,-0.35505087,-0.29083833
2003-08-14,99.30999756,0.00272614,0.14927493,Normal,99.28880035,1,1.00000000,0.00272614,0.00000000,0.00272614,2.24270990,1.44180791,-0.35329265,-0.28890506
2003-08-15,99.62000275,0.00312159,0.14067593,Normal,99.28820038,1,1.00000000,0.00312159,0.00000000,0.00312159,2.24971072,1.44630864,-0.35127389,-0.28668531
2003-08-18,100.48000336,0.00863281,0.13937688,Normal,99.31260040,1,1.00000000,0.00863281,0.00000000,0.00863281,2.26913204,1.45879435,-0.34567356,-0.28052740
2003-08-19,100.86000061,0.00378182,0.13161220,Normal,99.36480042,1,1.00000000,0.00378182,0.00000000,0.00378182,2.27771349,1.46431125,-0.34319902,-0.27780648
2003-08-20,100.44999695,-0.00406508,0.12966304,Normal,99.38880035,1,1.00000000,-0.00406508,0.00000000,-0.00406508,2.26845441,1.45835871,-0.34586897,-0.28074226
2003-08-21,100.76999664,0.00318566,0.12996247,Normal,99.39820023,1,1.00000000,0.00318566,0.00000000,0.00318566,2.27568094,1.46300455,-0.34378513,-0.27845094
2003-08-22,99.76999664,-0.00992359,0.13211139,Normal,99.38140015,1,1.00000000,-0.00992359,0.00000000,-0.00992359,2.25309802,1.44848629,-0.35029713,-0.28561130
2003-08-25,99.93000031,0.00160373,0.11687898,Normal,99.38880020,1,1.00000000,0.00160373,0.00000000,0.00160373,2.25671137,1.45080927,-0.34925519,-0.28446562
2003-08-26,100.11000061,0.00180126,0.11630965,Normal,99.35780014,1,1.00000000,0.00180126,0.00000000,0.00180126,2.26077630,1.45342256,-0.34808302,-0.28317675
2003-08-27,100.13999939,0.00029966,0.11501896,Normal,99.32740005,1,1.00000000,0.00029966,0.00000000,0.00029966,2.26145376,1.45385809,-0.34788767,-0.28296195
2003-08-28,100.76000214,0.00619136,0.11624287,Normal,99.31120010,1,1.00000000,0.00619136,0.00000000,0.00619136,2.27545524,1.46285945,-0.34385021,-0.27852251
2003-08-29,101.44000244,0.00674871,0.11797771,Normal,99.33960022,1,1.00000000,0.00674871,0.00000000,0.00674871,2.29081163,1.47273187,-0.33942204,-0.27365346
2003-09-02,102.80000305,0.01340695,0.11974130,Normal,99.40680023,1,1.00000000,0.01340695,0.00000000,0.01340695,2.32152442,1.49247670,-0.33056571,-0.26391538
2003-09-03,103.36000061,0.00544745,0.12004750,Normal,99.50560028,1,1.00000000,0.00544745,0.00000000,0.00544745,2.33417080,1.50060689,-0.32691900,-0.25990559
2003-09-04,103.41000366,0.00048378,0.08480776,Low,99.60340042,1,1.00000000,0.00048378,0.00000000,0.00048378,2.33530001,1.50133285,-0.32659338,-0.25954755
2003-09-05,102.83000183,-0.00560876,0.08972090,Low,99.70940048,1,1.00000000,-0.00560876,0.00000000,-0.00560876,2.32220188,1.49291223,-0.33037036,-0.26370057
2003-09-08,103.68000031,0.00826606,0.08759711,Low,99.80700043,1,1.00000000,0.00826606,0.00000000,0.00826606,2.34139733,1.50525273,-0.32483516,-0.25761428
2003-09-09,103.00000000,-0.00655864,0.09327430,Low,99.91380035,1,1.00000000,-0.00655864,0.00000000,-0.00655864,2.32604093,1.49538031,-0.32926333,-0.26248333
2003-09-10,101.95999908,-0.01009710,0.10236064,Low,100.00040039,1,1.00000000,-0.01009710,0.00000000,-0.01009710,2.30255467,1.48028131,-0.33603582,-0.26993010
2003-09-11,102.26000214,0.00294236,0.09880885,Low,100.07500046,1,1.00000000,0.00294236,0.00000000,0.00294236,2.30932962,1.48463683,-0.33408220,-0.26778197
2003-09-12,102.44999695,0.00185796,0.09601226,Low,100.12860046,1,1.00000000,0.00185796,0.00000000,0.00185796,2.31362026,1.48739522,-0.33284495,-0.26642154
2003-09-15,102.08999634,-0.00351392,0.09753642,Low,100.19560043,1,1.00000000,-0.00351392,0.00000000,-0.00351392,2.30549039,1.48216864,-0.33518928,-0.26899928
2003-09-16,103.58000183,0.01459502,0.10774976,Low,100.25320053,1,1.00000000,0.01459502,0.00000000,0.01459502,2.33913907,1.50380092,-0.32548635,-0.25833031
2003-09-17,103.37999725,-0.00193092,0.10560042,Low,100.29780045,1,1.00000000,-0.00193092,0.00000000,-0.00193092,2.33462238,1.50089721,-0.32678878,-0.25976241
2003-09-18,104.59999847,0.01180113,0.11139648,Normal,100.37820038,1,1.00000000,0.01180113,0.00000000,0.01180113,2.36217357,1.51860949,-0.31884413,-0.25102677
2003-09-19,103.66999817,-0.00889102,0.11574500,Normal,100.46560028,1,1.00000000,-0.00889102,0.00000000,-0.00889102,2.34117145,1.50510751,-0.32490030,-0.25768590
2003-09-22,102.55000305,-0.01080346,0.12313085,Normal,100.51180038,1,1.00000000,-0.01080346,0.00000000,-0.01080346,2.31587869,1.48884714,-0.33219371,-0.26570546
2003-09-23,102.94000244,0.00380302,0.11700910,Normal,100.55600037,1,1.00000000,0.00380302,0.00000000,0.00380302,2.32468601,1.49450925,-0.32965403,-0.26291293
2003-09-24,101.11000061,-0.01777736,0.13474422,Normal,100.56800034,1,1.00000000,-0.01777736,0.00000000,-0.01777736,2.28335922,1.46794081,-0.34157102,-0.27601639
2003-09-25,100.27999878,-0.00820890,0.13803543,Normal,100.57520035,0,1.00000000,-0.00820890,0.00000000,-0.00820890,2.26461536,1.45589064,-0.34697599,-0.28195950
2003-09-26,99.94999695,-0.00329080,0.13853496,Normal,100.60420029,0,1.00000000,-0.00329080,0.00000000,-0.00329080,2.25716295,1.45109959,-0.34912497,-0.28432243
2003-09-29,100.93000031,0.00980494,0.14112887,Normal,100.63260025,1,1.00000000,0.00980494,0.00000000,0.00980494,2.27929429,1.46532752,-0.34274318,-0.27730526
2003-09-30,99.94999695,-0.00970973,0.14289082,Normal,100.66600021,0,1.00000000,-0.00970973,0.00000000,-0.00970973,2.25716295,1.45109959,-0.34912497,-0.28432243
2003-10-01,102.08000183,0.02131070,0.15482363,Normal,100.72420029,1,0.00000000,0.00000000,0.00100000,-0.00100000,2.30526468,1.44964849,-0.33525436,-0.28503811
2003-10-02,102.44999695,0.00362456,0.15409964,Normal,100.78840027,1,0.00000000,0.00000000,0.00000000,0.00000000,2.31362026,1.44964849,-0.33284495,-0.28503811
2003-10-03,103.38999939,0.00917523,0.15761205,Normal,100.88640030,1,0.00000000,0.00000000,0.00000000,0.00000000,2.33484826,1.44964849,-0.32672365,-0.28503811
2003-10-06,103.86000061,0.00454591,0.15695244,Normal,100.95900024,1,0.00000000,0.00000000,0.00000000,0.00000000,2.34546226,1.44964849,-0.32366300,-0.28503811
2003-10-07,104.26000214,0.00385135,0.15493974,Normal,101.04700027,1,0.00000000,0.00000000,0.00000000,0.00000000,2.35449546,1.44964849,-0.32105819,-0.28503811
2003-10-08,104.00000000,-0.00249379,0.15330008,Normal,101.13900024,1,0.00000000,-0.00000000,0.00000000,-0.00000000,2.34862385,1.44964849,-0.32275132,-0.28503811
2003-10-09,104.27999878,0.00269230,0.14848202,Normal,101.24140015,1,0.00000000,0.00000000,0.00000000,0.00000000,2.35494704,1.44964849,-0.32092797,-0.28503811
2003-10-10,104.56999969,0.00278098,0.14845802,Normal,101.34500015,1,0.00000000,0.00000000,0.00000000,0.00000000,2.36149611,1.44964849,-0.31903948,-0.28503811
2003-10-13,104.90000153,0.00315580,0.14860887,Normal,101.47280014,1,0.00000000,0.00000000,0.00000000,0.00000000,2.36894852,1.44964849,-0.31689051,-0.28503811
2003-10-14,105.26999664,0.00352712,0.14781352,Normal,101.60800003,1,0.00000000,0.00000000,0.00000000,0.00000000,2.37730409,1.44964849,-0.31448110,-0.28503811
2003-10-15,104.98999786,-0.00265982,0.14045951,Normal,101.77940002,1,0.00000000,-0.00000000,0.00000000,-0.00000000,2.37098090,1.44964849,-0.31630445,-0.28503811
2003-10-16,105.41000366,0.00400044,0.14057239,Normal,101.94800003,1,0.00000000,0.00000000,0.00000000,0.00000000,2.38046586,1.44964849,-0.31356937,-0.28503811
2003-10-17,104.26000214,-0.01090979,0.14052625,Normal,102.07320007,1,0.00000000,-0.00000000,0.00000000,-0.00000000,2.35449546,1.44964849,-0.32105819,-0.28503811
2003-10-20,105.04000092,0.00748128,0.13908470,Normal,102.20840012,1,0.00000000,0.00000000,0.00000000,0.00000000,2.37211011,1.44964849,-0.31597883,-0.28503811
2003-10-21,104.86000061,-0.00171364,0.13307800,Normal,102.33260010,1,0.00000000,-0.00000000,0.00000000,-0.00000000,2.36804518,1.44964849,-0.31715099,-0.28503811
2003-10-22,103.54000092,-0.01258821,0.14076629,Normal,102.41240005,1,0.00000000,-0.00000000,0.00000000,-0.00000000,2.33823573,1.44964849,-0.32574684,-0.28503811
2003-10-23,103.34999847,-0.00183506,0.12488720,Normal,102.49860001,1,0.00000000,-0.00000000,0.00000000,-0.00000000,2.33394492,1.44964849,-0.32698414,-0.28503811
2003-10-24,103.58000183,0.00222548,0.12026050,Normal,102.58400009,1,0.00000000,0.00000000,0.00000000,0.00000000,2.33913907,1.44964849,-0.32548635,-0.28503811
2003-10-27,103.62999725,0.00048267,0.11904290,Normal,102.66419998,1,0.00000000,0.00000000,0.00000000,0.00000000,2.34026811,1.44964849,-0.32516078,-0.28503811
2003-10-28,105.04000092,0.01360613,0.12294792,Normal,102.75539993,1,0.00000000,0.00000000,0.00000000,0.00000000,2.37211011,1.44964849,-0.31597883,-0.28503811
2003-10-29,105.18000031,0.00133282,0.11549964,Normal,102.84179993,1,0.00000000,0.00000000,0.00000000,0.00000000,2.37527171,1.44964849,-0.31506715,-0.28503811
2003-10-30,105.40000153,0.00209166,0.09295858,Low,102.94080002,1,0.00000000,0.00000000,0.00000000,0.00000000,2.38023998,1.44964849,-0.31363450,-0.28503811
2003-10-31,105.30000305,-0.00094875,0.09301733,Low,103.03140015,1,0.00000000,-0.00000000,0.00000000,-0.00000000,2.37798172,1.44964849,-0.31428569,-0.28503811
2003-11-03,105.98999786,0.00655266,0.09064142,Low,103.15580017,1,1.00000000,0.00655266,0.00100000,0.00555266,2.39356382,1.45769789,-0.30979244,-0.28106817
2003-11-04,105.76000214,-0.00216998,0.09050227,Low,103.27240021,1,1.00000000,-0.00216998,0.00000000,-0.00216998,2.38836984,1.45453472,-0.31129018,-0.28262824
2003-11-05,105.83999634,0.00075637,0.08985429,Low,103.38700012,1,1.00000000,0.00075637,0.00000000,0.00075637,2.39017635,1.45563489,-0.31076925,-0.28208564
2003-11-06,106.40000153,0.00529105,0.09037842,Low,103.51220016,1,1.00000000,0.00529105,0.00000000,0.00529105,2.40282290,1.46333673,-0.30712250,-0.27828711
2003-11-07,105.61000061,-0.00742482,0.09482194,Low,103.60920013,1,1.00000000,-0.00742482,0.00000000,-0.00742482,2.38498237,1.45247172,-0.31226699,-0.28364570
2003-11-10,105.18000031,-0.00407159,0.09582089,Low,103.68400009,1,1.00000000,-0.00407159,0.00000000,-0.00407159,2.37527171,1.44655786,-0.31506715,-0.28656240
2003-11-11,105.15000153,-0.00028521,0.09526597,Low,103.73100006,1,1.00000000,-0.00028521,0.00000000,-0.00028521,2.37459425,1.44614528,-0.31526251,-0.28676588
2003-11-12,106.33000183,0.01122207,0.10219978,Low,103.79040009,1,1.00000000,0.01122207,0.00000000,0.01122207,2.40124210,1.46237402,-0.30757834,-0.27876192
2003-11-13,106.36000061,0.00028213,0.10156093,Low,103.84940002,1,1.00000000,0.00028213,0.00000000,0.00028213,2.40191956,1.46278660,-0.30738298,-0.27855844
2003-11-14,105.45999908,-0.00846184,0.10546113,Low,103.90199997,1,1.00000000,-0.00846184,0.00000000,-0.00846184,2.38159490,1.45040873,-0.31324380,-0.28466316
2003-11-17,104.93000031,-0.00502559,0.09956579,Low,103.92699997,1,1.00000000,-0.00502559,0.00000000,-0.00502559,2.36962598,1.44311957,-0.31669515,-0.28825815
2003-11-18,103.83999634,-0.01038792,0.10257680,Low,103.94379990,0,1.00000000,-0.01038792,0.00000000,-0.01038792,2.34501050,1.42812856,-0.32379327,-0.29565167
2003-11-19,104.72000122,0.00847462,0.10706529,Low,103.99899994,1,1.00000000,0.00847462,0.00000000,0.00847462,2.36488358,1.44023141,-0.31806267,-0.28968258
2003-11-20,103.77999878,-0.00897634,0.10236003,Low,104.02939987,0,1.00000000,-0.00897634,0.00000000,-0.00897634,2.34365558,1.42730341,-0.32418397,-0.29605863
2003-11-21,104.20999908,0.00414338,0.10300691,Low,104.06459991,1,1.00000000,0.00414338,0.00000000,0.00414338,2.35336625,1.43321727,-0.32138381,-0.29314193
2003-11-24,105.58999634,0.01324246,0.11211436,Normal,104.13459991,1,1.00000000,0.01324246,0.00000000,0.01324246,2.38453062,1.45219660,-0.31239726,-0.28378139
2003-11-25,105.98999786,0.00378825,0.11252872,Normal,104.18279984,1,1.00000000,0.00378825,0.00000000,0.00378825,2.39356382,1.45769789,-0.30979244,-0.28106817
2003-11-26,106.37000275,0.00358529,0.10348325,Low,104.24259995,1,1.00000000,0.00358529,0.00000000,0.00358529,2.40214544,1.46292416,-0.30731785,-0.27849059
2003-11-28,106.44999695,0.00075204,0.10345236,Low,104.27959991,1,1.00000000,0.00075204,0.00000000,0.00075204,2.40395194,1.46402433,-0.30679693,-0.27794799
2003-12-01,107.59999847,0.01080321,0.10928095,Low,104.35819992,1,1.00000000,0.01080321,0.00000000,0.01080321,2.42992234,1.47984049,-0.29930811,-0.27014751
2003-12-02,107.33000183,-0.00250926,0.10976543,Normal,104.45379990,1,1.00000000,-0.00250926,0.00000000,-0.00250926,2.42382502,1.47612718,-0.30106633,-0.27197891
2003-12-03,107.16000366,-0.00158388,0.10812267,Low,104.53819992,1,1.00000000,-0.00158388,0.00000000,-0.00158388,2.41998597,1.47378917,-0.30217336,-0.27313201
2003-12-04,107.59999847,0.00410596,0.10832258,Low,104.66799988,1,1.00000000,0.00410596,0.00000000,0.00410596,2.42992234,1.47984049,-0.29930811,-0.27014751
2003-12-05,106.84999847,-0.00697026,0.11165671,Normal,104.79939987,1,1.00000000,-0.00697026,0.00000000,-0.00697026,2.41298515,1.46952562,-0.30419211,-0.27523478
2003-12-08,107.56999969,0.00673843,0.11255215,Normal,104.95179993,1,1.00000000,0.00673843,0.00000000,0.00673843,2.42924488,1.47942791,-0.29950346,-0.27035100
2003-12-09,106.73999786,-0.00771592,0.11281608,Normal,105.06799988,1,1.00000000,-0.00771592,0.00000000,-0.00771592,2.41050101,1.46801276,-0.30490844,-0.27598091
2003-12-10,106.73000336,-0.00009363,0.11160635,Normal,105.20360001,1,1.00000000,-0.00009363,0.00000000,-0.00009363,2.41027531,1.46787530,-0.30497352,-0.27604870
2003-12-11,107.93000031,0.01124330,0.11729754,Normal,105.32059998,1,1.00000000,0.01124330,0.00000000,0.01124330,2.43737474,1.48437906,-0.29715914,-0.26790911
2003-12-12,108.13999939,0.00194570,0.11164557,Normal,105.43440002,1,1.00000000,0.00194570,0.00000000,0.00194570,2.44211714,1.48726721,-0.29579162,-0.26648468
2003-12-15,107.59999847,-0.00499354,0.11345152,Normal,105.51860001,1,1.00000000,-0.00499354,0.00000000,-0.00499354,2.42992234,1.47984049,-0.29930811,-0.27014751
2003-12-16,108.16000366,0.00520451,0.10954350,Low,105.60460007,1,1.00000000,0.00520451,0.00000000,0.00520451,2.44256889,1.48754233,-0.29566135,-0.26634899
2003-12-17,108.50000000,0.00314346,0.10730043,Low,105.68940002,1,1.00000000,0.00314346,0.00000000,0.00314346,2.45024700,1.49221836,-0.29344729,-0.26404279
2003-12-18,109.72000122,0.01124425,0.10288337,Low,105.80380005,1,1.00000000,0.01124425,0.00000000,0.01124425,2.47779819,1.50899724,-0.28550264,-0.25576750
2003-12-19,108.90000153,-0.00747357,0.10627676,Low,105.89620010,1,1.00000000,-0.00747357,0.00000000,-0.00747357,2.45928020,1.49771965,-0.29084248,-0.26132957
2003-12-22,109.66000366,0.00697890,0.09990896,Low,105.99800018,1,1.00000000,0.00697890,0.00000000,0.00697890,2.47644327,1.50817208,-0.28589334,-0.25617447
2003-12-23,109.73000336,0.00063833,0.09998510,Low,106.09460022,1,1.00000000,0.00063833,0.00000000,0.00063833,2.47802407,1.50913480,-0.28543750,-0.25569966
2003-12-24,109.62000275,-0.00100247,0.09256624,Low,106.18160034,1,1.00000000,-0.00100247,0.00000000,-0.00100247,2.47553993,1.50762194,-0.28615383,-0.25644579
2003-12-26,109.69999695,0.00072974,0.09234514,Low,106.27580032,1,1.00000000,0.00072974,0.00000000,0.00072974,2.47734644,1.50872211,-0.28563291,-0.25590319
2003-12-29,111.16000366,0.01330909,0.10067307,Low,106.39080032,1,1.00000000,0.01330909,0.00000000,0.01330909,2.51031766,1.52880183,-0.27612533,-0.24599994
2003-12-30,111.18000031,0.00017989,0.10079039,Low,106.52920029,1,1.00000000,0.00017989,0.00000000,0.00017989,2.51076924,1.52907684,-0.27599511,-0.24586431
2003-12-31,111.27999878,0.00089943,0.09571574,Low,106.65400024,1,1.00000000,0.00089943,0.00000000,0.00089943,2.51302750,1.53045214,-0.27534392,-0.24518601
2004-01-02,111.23000336,-0.00044928,0.09485816,Low,106.78140030,1,1.00000000,-0.00044928,0.00000000,-0.00044928,2.51189845,1.52976454,-0.27566949,-0.24552513
2004-01-05,112.44000244,0.01087835,0.09912014,Low,106.95940033,1,1.00000000,0.01087835,0.00000000,0.01087835,2.53922377,1.54640586,-0.26778997,-0.23731769
2004-01-06,112.55000305,0.00097830,0.09899874,Low,107.14340042,1,1.00000000,0.00097830,0.00000000,0.00097830,2.54170790,1.54791872,-0.26707365,-0.23657155
2004-01-07,112.93000031,0.00337625,0.09329601,Low,107.33040039,1,1.00000000,0.00337625,0.00000000,0.00337625,2.55028935,1.55314488,-0.26459910,-0.23399403
2004-01-08,113.37999725,0.00398474,0.09225938,Low,107.52540039,1,1.00000000,0.00398474,0.00000000,0.00398474,2.56045160,1.55933376,-0.26166872,-0.23094169
2004-01-09,112.38999939,-0.00873168,0.09373520,Low,107.67240036,1,1.00000000,-0.00873168,0.00000000,-0.00873168,2.53809455,1.54571816,-0.26811559,-0.23765686
2004-01-12,113.22000122,0.00738501,0.09472711,Low,107.83320038,1,1.00000000,0.00738501,0.00000000,0.00738501,2.55683842,1.55713331,-0.26271061,-0.23202695
2004-01-13,112.55999756,-0.00582939,0.09408545,Low,107.97640030,1,1.00000000,-0.00582939,0.00000000,-0.00582939,2.54193361,1.54805617,-0.26700856,-0.23650376
2004-01-14,113.50000000,0.00835112,0.09660546,Low,108.14040024,1,1.00000000,0.00835112,0.00000000,0.00835112,2.56316161,1.56098418,-0.26088726,-0.23012771
2004-01-15,113.77999878,0.00246695,0.09286989,Low,108.29620026,1,1.00000000,0.00246695,0.00000000,0.00246695,2.56948480,1.56483505,-0.25906391,-0.22822847
2004-01-16,114.23000336,0.00395504,0.09254208,Low,108.46560028,1,1.00000000,0.00395504,0.00000000,0.00395504,2.57964722,1.57102404,-0.25613347,-0.22517609
2004-01-20,114.19999695,-0.00026268,0.09304996,Low,108.63280029,1,1.00000000,-0.00026268,0.00000000,-0.00026268,2.57896959,1.57061136,-0.25632888,-0.22537962
2004-01-21,115.09999847,0.00788092,0.08971793,Low,108.80680023,1,1.00000000,0.00788092,0.00000000,0.00788092,2.59929425,1.58298922,-0.25046806,-0.21927490
2004-01-22,114.80000305,-0.00260639,0.08446985,Low,108.99060028,1,1.00000000,-0.00260639,0.00000000,-0.00260639,2.59251948,1.57886334,-0.25242163,-0.22130977
