Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2002-06-21,100.47000122070312,100.93000030517578,98.68000030517578,99.27999877929688,64.41455078125,31190700,0.353,0.0,0.0
2002-06-24,98.61000061035156,100.69000244140625,97.25,99.80000305175781,64.7519302368164,37169700,0.0,0.0,0.0
2002-06-25,100.30000305175781,100.88999938964844,97.54000091552734,97.55999755859375,63.298561096191406,33355000,0.0,0.0,0.0
2002-06-26,95.19999694824219,98.1500015258789,95.19000244140625,97.72000122070312,63.402366638183594,37913600,0.0,0.0,0.0
2002-06-27,98.5,99.48999786376953,96.56999969482422,99.43000030517578,64.5118408203125,31616400,0.0,0.0,0.0
2002-06-28,99.23999786376953,100.5,98.87999725341797,98.95999908447266,64.20692443847656,28184200,0.0,0.0,0.0
2002-07-01,99.18000030517578,99.80000305175781,96.88999938964844,97.02999877929688,62.95469665527344,20270200,0.0,0.0,0.0
2002-07-02,96.86000061035156,97.19999694824219,94.7699966430664,94.97000122070312,61.61809158325195,34213900,0.0,0.0,0.0
2002-07-03,94.62000274658203,95.83999633789062,93.72000122070312,95.51000213623047,61.96849822998047,30565800,0.0,0.0,0.0
2002-07-05,96.77999877929688,99.52999877929688,96.66000366210938,99.30999755859375,64.43400573730469,19013500,0.0,0.0,0.0
2002-07-08,98.9800033569336,99.69999694824219,97.55999755859375,98.06999969482422,63.62944412231445,19118600,0.0,0.0,0.0
2002-07-09,97.7300033569336,98.33999633789062,95.01000213623047,95.5999984741211,62.0268669128418,28620400,0.0,0.0,0.0
2002-07-10,96.0,96.06999969482422,92.04000091552734,92.12000274658203,59.76899719238281,50522500,0.0,0.0,0.0
2002-07-11,91.76000213623047,93.3499984741211,90.31999969482422,92.87000274658203,60.25559997558594,59476500,0.0,0.0,0.0
2002-07-12,93.33000183105469,93.88999938964844,91.5199966430664,91.8499984741211,59.593814849853516,39018600,0.0,0.0,0.0
2002-07-15,91.63999938964844,92.4000015258789,87.88999938964844,92.33999633789062,59.911739349365234,77317200,0.0,0.0,0.0
2002-07-16,91.12000274658203,92.37999725341797,89.87000274658203,90.55999755859375,58.75684356689453,53282400,0.0,0.0,0.0
2002-07-17,92.45999908447266,93.30000305175781,89.75,90.73999786376953,58.873619079589844,48880600,0.0,0.0,0.0
2002-07-18,90.69999694824219,91.0999984741211,87.75,87.80000305175781,56.966129302978516,32656700,0.0,0.0,0.0
2002-07-19,86.76000213623047,87.55000305175781,84.30000305175781,84.70999908447266,54.96128463745117,77572600,0.0,0.0,0.0
2002-07-22,84.0999984741211,85.91000366210938,81.44999694824219,82.19999694824219,53.332740783691406,78134000,0.0,0.0,0.0
2002-07-23,82.55000305175781,83.23999786376953,79.75,79.94999694824219,51.87288284301758,74484100,0.0,0.0,0.0
2002-07-24,78.12999725341797,85.12000274658203,77.68000030517578,84.72000122070312,54.96773910522461,107022800,0.0,0.0,0.0
2002-07-25,84.2699966430664,85.8499984741211,81.5999984741211,84.0,54.500606536865234,87176600,0.0,0.0,0.0
2002-07-26,84.6500015258789,85.93000030517578,83.80000305175781,85.5999984741211,55.5387077331543,41206800,0.0,0.0,0.0
2002-07-29,87.5,90.33999633789062,87.30000305175781,89.7699966430664,58.2442741394043,53492900,0.0,0.0,0.0
2002-07-30,89.31999969482422,91.4000015258789,88.72000122070312,90.94000244140625,59.003414154052734,47532200,0.0,0.0,0.0
2002-07-31,90.48999786376953,91.55000305175781,89.25,91.16000366210938,59.1461181640625,44669900,0.0,0.0,0.0
2002-08-01,90.87999725341797,91.3499984741211,88.33000183105469,88.77999877929688,57.60195541381836,66571900,0.0,0.0,0.0
2002-08-02,88.5,88.91000366210938,85.62000274658203,86.79000091552734,56.310791015625,51772900,0.0,0.0,0.0
2002-08-05,86.48999786376953,86.93000030517578,83.55000305175781,83.7699966430664,54.35137176513672,47191300,0.0,0.0,0.0
2002-08-06,85.2300033569336,87.9000015258789,85.11000061035156,86.58999633789062,56.18103790283203,64730000,0.0,0.0,0.0
2002-08-07,87.87000274658203,88.5,85.7699966430664,88.0999984741211,57.1607666015625,43289400,0.0,0.0,0.0
2002-08-08,88.41999816894531,91.0999984741211,87.80000305175781,90.94999694824219,59.009883880615234,48339800,0.0,0.0,0.0
2002-08-09,90.0999984741211,91.94000244140625,89.3499984741211,91.29000091552734,59.230464935302734,41879200,0.0,0.0,0.0
2002-08-12,89.98999786376953,91.2699966430664,89.55000305175781,90.62000274658203,58.795772552490234,25841700,0.0,0.0,0.0
2002-08-13,90.1500015258789,91.66000366210938,88.6500015258789,88.97000122070312,57.7252311706543,49690500,0.0,0.0,0.0
2002-08-14,89.0199966430664,92.62999725341797,88.0199966430664,92.22000122070312,59.833858489990234,57423600,0.0,0.0,0.0
2002-08-15,92.83999633789062,93.98999786376953,92.19999694824219,93.5,60.66434860229492,45551500,0.0,0.0,0.0
2002-08-16,92.81999969482422,94.08000183105469,92.0,93.22000122070312,60.482704162597656,36517300,0.0,0.0,0.0
2002-08-19,93.45999908447266,95.75,93.0999984741211,95.4000015258789,61.897098541259766,33669900,0.0,0.0,0.0
2002-08-20,94.81999969482422,95.4000015258789,93.62000274658203,94.38999938964844,61.24180603027344,30508300,0.0,0.0,0.0
2002-08-21,95.05999755859375,95.77999877929688,93.56999969482422,95.75,62.124183654785156,39628900,0.0,0.0,0.0
2002-08-22,95.48999786376953,97.1500015258789,95.06999969482422,96.68000030517578,62.72761154174805,38399800,0.0,0.0,0.0
2002-08-23,96.01000213623047,96.1500015258789,94.1500015258789,94.5999984741211,61.378074645996094,33716400,0.0,0.0,0.0
2002-08-26,94.91000366210938,95.63999938964844,93.5,95.26000213623047,61.806297302246094,33830100,0.0,0.0,0.0
2002-08-27,95.69999694824219,96.25,93.5,94.16000366210938,61.09256362915039,35335700,0.0,0.0,0.0
2002-08-28,93.27999877929688,93.48999786376953,91.80000305175781,92.0999984741211,59.756011962890625,38970600,0.0,0.0,0.0
2002-08-29,91.2699966430664,93.05000305175781,90.80999755859375,92.13999938964844,59.78199005126953,42965700,0.0,0.0,0.0
2002-08-30,91.68000030517578,93.38999938964844,91.4000015258789,91.77999877929688,59.54840087890625,30366700,0.0,0.0,0.0
2002-09-03,90.7300033569336,91.0,88.1500015258789,88.27999877929688,57.27752685546875,76586400,0.0,0.0,0.0
2002-09-04,88.61000061035156,90.25,88.05999755859375,89.54000091552734,58.09504699707031,51099500,0.0,0.0,0.0
2002-09-05,88.48999786376953,89.43000030517578,87.5,88.77999877929688,57.60195541381836,67250900,0.0,0.0,0.0
2002-09-06,89.75,90.56999969482422,89.33999633789062,90.0,58.393497467041016,38622200,0.0,0.0,0.0
2002-09-09,89.0999984741211,91.3499984741211,88.80000305175781,90.66000366210938,58.82171630859375,33998400,0.0,0.0,0.0
2002-09-10,91.13999938964844,91.77999877929688,90.55999755859375,91.69999694824219,59.496482849121094,41416600,0.0,0.0,0.0
2002-09-11,92.47000122070312,93.33000183105469,91.0999984741211,91.12999725341797,59.12668991088867,27711200,0.0,0.0,0.0
2002-09-12,90.75,90.83999633789062,88.98999786376953,89.44999694824219,58.03664779663086,43601700,0.0,0.0,0.0
2002-09-13,88.69000244140625,89.9000015258789,88.25,89.66999816894531,58.179386138916016,41131000,0.0,0.0,0.0
2002-09-16,89.30999755859375,89.88999938964844,88.45999908447266,89.88999938964844,58.3221435546875,28167600,0.0,0.0,0.0
2002-09-17,90.88999938964844,91.19000244140625,87.75,87.83000183105469,56.98555374145508,47609700,0.0,0.0,0.0
2002-09-18,87.01000213623047,88.5,86.27999877929688,86.94999694824219,56.41461944580078,54719400,0.0,0.0,0.0
2002-09-19,85.98999786376953,86.80000305175781,84.69999694824219,84.69999694824219,54.95478820800781,48510500,0.0,0.0,0.0
2002-09-20,84.91999816894531,85.19999694824219,84.05000305175781,84.3499984741211,54.97300720214844,46325600,0.378,0.0,0.0
2002-09-23,83.6500015258789,84.05999755859375,82.69000244140625,83.66000366210938,54.52333068847656,46893800,0.0,0.0,0.0
2002-09-24,82.44000244140625,83.6500015258789,81.8499984741211,82.30999755859375,53.643516540527344,69507000,0.0,0.0,0.0
2002-09-25,83.37000274658203,84.7699966430664,82.04000091552734,84.3499984741211,54.97300720214844,59294400,0.0,0.0,0.0
2002-09-26,85.0199966430664,85.97000122070312,84.44999694824219,85.7300033569336,55.87240982055664,53638000,0.0,0.0,0.0
2002-09-27,85.0,85.62999725341797,82.75,82.75,53.93027877807617,64648300,0.0,0.0,0.0
2002-09-30,82.0,82.80000305175781,80.9000015258789,81.79000091552734,53.304603576660156,73096400,0.0,0.0,0.0
2002-10-01,82.43000030517578,85.7699966430664,81.47000122070312,85.72000122070312,55.865901947021484,67198100,0.0,0.0,0.0
2002-10-02,84.69000244140625,85.52999877929688,82.5999984741211,83.1500015258789,54.190975189208984,56749100,0.0,0.0,0.0
2002-10-03,83.13999938964844,84.5999984741211,81.94999694824219,82.30999755859375,53.643516540527344,55547000,0.0,0.0,0.0
2002-10-04,82.80000305175781,82.91999816894531,79.58000183105469,80.80000305175781,52.6594123840332,68483700,0.0,0.0,0.0
2002-10-07,80.05999755859375,81.19999694824219,78.55000305175781,79.12999725341797,51.57099533081055,53188000,0.0,0.0,0.0
2002-10-08,79.80999755859375,81.30999755859375,78.19999694824219,80.37000274658203,52.37916946411133,79531000,0.0,0.0,0.0
2002-10-09,79.08999633789062,79.69999694824219,77.77999877929688,78.0999984741211,50.89974594116211,79956400,0.0,0.0,0.0
2002-10-10,77.94000244140625,81.06999969482422,77.06999969482422,80.62999725341797,52.548606872558594,76749000,0.0,0.0,0.0
2002-10-11,82.0999984741211,84.7300033569336,81.81999969482422,84.16000366210938,54.84920120239258,82308300,0.0,0.0,0.0
2002-10-14,83.19999694824219,84.8499984741211,83.04000091552734,84.62999725341797,55.1555061340332,40631900,0.0,0.0,0.0
2002-10-15,86.98999786376953,88.72000122070312,86.8499984741211,88.69999694824219,57.80803298950195,82320300,0.0,0.0,0.0
2002-10-16,87.41000366210938,87.80000305175781,85.91999816894531,86.55000305175781,56.40680694580078,62977800,0.0,0.0,0.0
2002-10-17,88.87000274658203,89.30000305175781,87.8499984741211,88.2699966430664,57.52780532836914,68534100,0.0,0.0,0.0
2002-10-18,87.6500015258789,89.11000061035156,86.93000030517578,88.63999938964844,57.7689208984375,47448700,0.0,0.0,0.0
2002-10-21,88.12000274658203,90.5,87.56999969482422,90.16999816894531,58.766048431396484,45859100,0.0,0.0,0.0
2002-10-22,89.05000305175781,90.01000213623047,88.5199966430664,89.5199966430664,58.34244155883789,40966800,0.0,0.0,0.0
2002-10-23,88.7699966430664,90.2699966430664,87.68000030517578,90.19999694824219,58.78562545776367,54905800,0.0,0.0,0.0
2002-10-24,90.75,90.9000015258789,88.0999984741211,88.36000061035156,57.58646011352539,54987400,0.0,0.0,0.0
2002-10-25,88.20999908447266,90.38999938964844,87.94000244140625,90.19999694824219,58.78562545776367,43672100,0.0,0.0,0.0
2002-10-28,91.1500015258789,91.29000091552734,88.8499984741211,89.61000061035156,58.401119232177734,39416100,0.0,0.0,0.0
2002-10-29,89.08000183105469,89.48999786376953,87.0,88.56999969482422,57.72331237792969,59508200,0.0,0.0,0.0
2002-10-30,88.68000030517578,89.95999908447266,88.2300033569336,89.43000030517578,58.283790588378906,41688600,0.0,0.0,0.0
2002-10-31,89.66000366210938,90.30000305175781,88.19000244140625,88.5199966430664,57.69073486328125,41620600,0.0,0.0,0.0
2002-11-01,88.3499984741211,90.81999969482422,88.05000305175781,90.2699966430664,58.83123779296875,51878900,0.0,0.0,0.0
2002-11-04,91.80000305175781,92.94000244140625,90.9000015258789,91.12999725341797,59.39171600341797,49080600,0.0,0.0,0.0
2002-11-05,90.83999633789062,92.06999969482422,90.83999633789062,91.8499984741211,59.86096954345703,37270800,0.0,0.0,0.0
2002-11-06,92.4800033569336,93.06999969482422,90.79000091552734,93.04000091552734,60.636512756347656,65013100,0.0,0.0,0.0
2002-11-07,92.0199966430664,92.22000122070312,90.22000122070312,90.76000213623047,59.15058135986328,51572000,0.0,0.0,0.0
2002-11-08,90.52999877929688,91.56999969482422,89.5199966430664,89.6500015258789,58.427181243896484,37905400,0.0,0.0,0.0
2002-11-11,89.51000213623047,89.55999755859375,87.80000305175781,88.26000213623047,57.52127456665039,33505100,0.0,0.0,0.0
2002-11-12,88.66000366210938,89.93000030517578,88.37000274658203,88.95999908447266,57.97748947143555,37724500,0.0,0.0,0.0
2002-11-13,88.31999969482422,89.73999786376953,87.44999694824219,89.05000305175781,58.0361442565918,63891500,0.0,0.0,0.0
2002-11-14,90.06999969482422,91.0,89.75,90.7300033569336,59.13105773925781,31896800,0.0,0.0,0.0
2002-11-15,90.0,91.55000305175781,89.94999694824219,91.4000015258789,59.56770706176758,39152100,0.0,0.0,0.0
2002-11-18,92.1500015258789,92.1500015258789,90.3499984741211,90.4800033569336,58.96808624267578,28934800,0.0,0.0,0.0
2002-11-19,90.0199966430664,91.0999984741211,89.76000213623047,90.36000061035156,58.88988494873047,32806600,0.0,0.0,0.0
2002-11-20,89.9800033569336,92.41999816894531,89.94999694824219,92.37000274658203,60.199859619140625,36688400,0.0,0.0,0.0
2002-11-21,92.5999984741211,94.19000244140625,92.43000030517578,94.08999633789062,61.320858001708984,55128200,0.0,0.0,0.0
2002-11-22,93.4800033569336,94.2699966430664,93.2699966430664,93.41999816894531,60.884124755859375,32513800,0.0,0.0,0.0
2002-11-25,93.43000030517578,94.26000213623047,92.7699966430664,93.4800033569336,60.92329025268555,33846400,0.0,0.0,0.0
2002-11-26,93.06999969482422,93.44999694824219,91.62000274658203,91.69999694824219,59.76320266723633,42284700,0.0,0.0,0.0
2002-11-27,92.5199966430664,94.6500015258789,92.43000030517578,94.27999877929688,61.444664001464844,37764000,0.0,0.0,0.0
2002-11-29,94.80000305175781,94.94999694824219,93.7699966430664,93.9800033569336,61.249141693115234,19385700,0.0,0.0,0.0
2002-12-02,95.47000122070312,96.05000305175781,93.22000122070312,94.12999725341797,61.346893310546875,49911900,0.0,0.0,0.0
2002-12-03,93.25,93.4000015258789,92.3499984741211,92.87000274658203,60.52574920654297,34407700,0.0,0.0,0.0
2002-12-04,91.7699966430664,93.13999938964844,91.43000030517578,92.44999694824219,60.251983642578125,64040800,0.0,0.0,0.0
2002-12-05,92.7300033569336,92.80000305175781,91.0999984741211,91.43000030517578,59.58723449707031,36724900,0.0,0.0,0.0
2002-12-06,90.12000274658203,92.16999816894531,89.9800033569336,92.02999877929688,59.97826385498047,49824100,0.0,0.0,0.0
2002-12-09,91.06999969482422,91.45999908447266,89.4800033569336,89.5,58.32941818237305,36789600,0.0,0.0,0.0
2002-12-10,90.0199966430664,91.0999984741211,89.76000213623047,90.69999694824219,59.11146545410156,33319900,0.0,0.0,0.0
2002-12-11,90.41999816894531,91.62000274658203,90.16000366210938,90.77999877929688,59.16361999511719,39201000,0.0,0.0,0.0
2002-12-12,91.19999694824219,91.48999786376953,90.19999694824219,90.7699966430664,59.15708923339844,34465600,0.0,0.0,0.0
2002-12-13,89.91000366210938,90.4800033569336,89.2699966430664,89.33999633789062,58.225154876708984,36862200,0.0,0.0,0.0
2002-12-16,89.81999969482422,91.79000091552734,89.66000366210938,91.6500015258789,59.73060989379883,37098400,0.0,0.0,0.0
2002-12-17,91.37000274658203,91.73999786376953,90.73999786376953,90.8499984741211,59.20924377441406,32353900,0.0,0.0,0.0
2002-12-18,90.31999969482422,90.4000015258789,89.33000183105469,89.80000305175781,58.524940490722656,35612600,0.0,0.0,0.0
2002-12-19,89.3499984741211,90.69999694824219,88.5999984741211,89.16000366210938,58.107852935791016,39264200,0.0,0.0,0.0
2002-12-20,89.19999694824219,90.0199966430664,89.0999984741211,89.98999786376953,58.936973571777344,31176900,0.436,0.0,0.0
2002-12-23,89.58999633789062,90.47000122070312,89.30999755859375,90.0199966430664,58.95660400390625,22599300,0.0,0.0,0.0
2002-12-24,89.58999633789062,89.86000061035156,89.25,89.3499984741211,58.51777648925781,10937000,0.0,0.0,0.0
2002-12-26,89.69999694824219,90.61000061035156,88.83999633789062,89.38999938964844,58.54398727416992,17485600,0.0,0.0,0.0
2002-12-27,88.95999908447266,89.29000091552734,87.37999725341797,87.37999725341797,57.22760772705078,22205700,0.0,0.0,0.0
2002-12-30,87.79000091552734,88.47000122070312,87.22000122070312,88.11000061035156,57.7056999206543,29968000,0.0,0.0,0.0
2002-12-31,87.98999786376953,88.43000030517578,87.11000061035156,88.2300033569336,57.784271240234375,34036600,0.0,0.0,0.0
2003-01-02,88.8499984741211,91.30000305175781,88.54000091552734,91.06999969482422,59.64427185058594,44516300,0.0,0.0,0.0
2003-01-03,90.91000366210938,91.37999725341797,90.5,91.3499984741211,59.82767105102539,32222600,0.0,0.0,0.0
2003-01-06,91.23999786376953,93.48999786376953,91.16999816894531,92.95999908447266,60.8820915222168,40984500,0.0,0.0,0.0
2003-01-07,92.9000015258789,93.37000274658203,92.19999694824219,92.7300033569336,60.7314453125,38640400,0.0,0.0,0.0
2003-01-08,92.19999694824219,92.4000015258789,91.05000305175781,91.38999938964844,59.85385513305664,38702200,0.0,0.0,0.0
2003-01-09,91.81999969482422,93.18000030517578,91.41000366210938,92.80999755859375,60.783870697021484,34804900,0.0,0.0,0.0
2003-01-10,91.94999694824219,93.63999938964844,91.80000305175781,93.05999755859375,60.947593688964844,37768900,0.0,0.0,0.0
2003-01-13,93.54000091552734,93.86000061035156,92.44000244140625,93.02999877929688,60.92795181274414,31649900,0.0,0.0,0.0
2003-01-14,92.69000244140625,93.83000183105469,92.41000366210938,93.33000183105469,61.12443923950195,30733000,0.0,0.0,0.0
2003-01-15,93.54000091552734,93.56999969482422,91.91000366210938,92.4000015258789,60.515357971191406,33511800,0.0,0.0,0.0
2003-01-16,92.5,92.93000030517578,91.44999694824219,92.0199966430664,60.266456604003906,44812100,0.0,0.0,0.0
2003-01-17,90.98999786376953,92.30000305175781,90.1500015258789,90.66000366210938,59.37576675415039,35618300,0.0,0.0,0.0
2003-01-21,90.87000274658203,90.91999816894531,88.94999694824219,89.25,58.45232391357422,36826200,0.0,0.0,0.0
2003-01-22,88.7699966430664,89.80000305175781,88.0,88.16999816894531,57.74500274658203,42286500,0.0,0.0,0.0
2003-01-23,88.75,89.37999725341797,87.94999694824219,88.70999908447266,58.09862518310547,55919800,0.0,0.0,0.0
2003-01-24,88.58999633789062,88.68000030517578,86.16999816894531,86.37999725341797,56.572669982910156,68633900,0.0,0.0,0.0
2003-01-27,85.7300033569336,86.80000305175781,84.5,85.19999694824219,55.79985046386719,57884400,0.0,0.0,0.0
2003-01-28,85.62999725341797,86.4000015258789,85.12999725341797,85.83000183105469,56.21246337890625,46929100,0.0,0.0,0.0
2003-01-29,85.41999816894531,87.18000030517578,84.7699966430664,86.4800033569336,56.638153076171875,53712200,0.0,0.0,0.0
2003-01-30,86.79000091552734,86.87999725341797,84.4000015258789,84.43000030517578,55.295562744140625,49845900,0.0,0.0,0.0
2003-01-31,84.1500015258789,86.20999908447266,84.1500015258789,86.05999755859375,56.36310958862305,55317000,0.0,0.0,0.0
2003-02-03,86.13999938964844,86.80999755859375,85.91999816894531,86.2300033569336,56.47440719604492,39696000,0.0,0.0,0.0
2003-02-04,85.30999755859375,85.75,84.30000305175781,85.37999725341797,55.9177360534668,43633400,0.0,0.0,0.0
2003-02-05,85.75,86.54000091552734,84.4800033569336,84.8499984741211,55.570640563964844,55270600,0.0,0.0,0.0
2003-02-06,84.37000274658203,84.88999938964844,83.6500015258789,84.44999694824219,55.30865478515625,53638000,0.0,0.0,0.0
2003-02-07,84.91000366210938,84.98999786376953,82.97000122070312,83.41999816894531,54.63408279418945,43165000,0.0,0.0,0.0
2003-02-10,83.45999908447266,84.12999725341797,82.6500015258789,84.01000213623047,55.02050018310547,45455900,0.0,0.0,0.0
2003-02-11,84.37000274658203,84.87999725341797,82.83000183105469,83.43000030517578,54.64067077636719,46861000,0.0,0.0,0.0
2003-02-12,83.16000366210938,83.62000274658203,82.08999633789062,82.0999984741211,53.769569396972656,35873600,0.0,0.0,0.0
2003-02-13,82.1500015258789,82.66000366210938,81.0,82.3499984741211,53.933326721191406,57934100,0.0,0.0,0.0
2003-02-14,82.37000274658203,84.19999694824219,81.81999969482422,84.1500015258789,55.11219024658203,59580900,0.0,0.0,0.0
2003-02-18,84.52999877929688,85.80000305175781,84.38999938964844,85.62999725341797,56.081459045410156,39492700,0.0,0.0,0.0
2003-02-19,85.31999969482422,85.47000122070312,84.27999877929688,85.18000030517578,55.786766052246094,31432000,0.0,0.0,0.0
2003-02-20,85.20999908447266,85.41999816894531,84.05000305175781,84.33000183105469,55.23006057739258,29280100,0.0,0.0,0.0
2003-02-21,84.37999725341797,85.73999786376953,83.45999908447266,85.18000030517578,55.786766052246094,60955800,0.0,0.0,0.0
2003-02-24,84.93000030517578,85.0,83.58999633789062,83.80000305175781,54.88297653198242,30628600,0.0,0.0,0.0
2003-02-25,82.94999694824219,84.48999786376953,82.22000122070312,84.47000122070312,55.32177734375,56770600,0.0,0.0,0.0
2003-02-26,84.0199966430664,84.52999877929688,83.08000183105469,83.23999786376953,54.51619338989258,37787200,0.0,0.0,0.0
2003-02-27,83.69999694824219,84.75,83.16000366210938,84.33999633789062,55.23660659790039,51126000,0.0,0.0,0.0
2003-02-28,84.47000122070312,85.2300033569336,84.16000366210938,84.9000015258789,55.603397369384766,43666800,0.0,0.0,0.0
2003-03-03,85.26000213623047,85.77999877929688,83.72000122070312,84.08999633789062,55.072879791259766,42923100,0.0,0.0,0.0
2003-03-04,83.94999694824219,84.01000213623047,82.6500015258789,82.75,54.1953010559082,31440500,0.0,0.0,0.0
2003-03-05,82.61000061035156,83.54000091552734,82.36000061035156,83.44999694824219,54.65376281738281,43974700,0.0,0.0,0.0
2003-03-06,82.87000274658203,83.5199966430664,82.47000122070312,82.75,54.1953010559082,41217700,0.0,0.0,0.0
2003-03-07,81.61000061035156,83.98999786376953,81.43000030517578,83.31999969482422,54.56859588623047,63538000,0.0,0.0,0.0
2003-03-10,82.5999984741211,82.86000061035156,81.0999984741211,81.31999969482422,53.258731842041016,41014100,0.0,0.0,0.0
2003-03-11,81.4800033569336,82.0,80.4800033569336,80.5199966430664,52.73479080200195,48102700,0.0,0.0,0.0
2003-03-12,80.37999725341797,81.0999984741211,79.37999725341797,81.05999755859375,53.088443756103516,62459800,0.0,0.0,0.0
2003-03-13,82.18000030517578,83.91000366210938,81.52999877929688,83.86000061035156,54.9222297668457,72117800,0.0,0.0,0.0
2003-03-14,84.19999694824219,84.7699966430664,83.3499984741211,84.12999725341797,55.09906768798828,63951800,0.0,0.0,0.0
2003-03-17,83.45999908447266,86.94999694824219,83.22000122070312,86.77999877929688,56.83464431762695,88217500,0.0,0.0,0.0
2003-03-18,87.1500015258789,87.3499984741211,86.27999877929688,87.29000091552734,57.16864776611328,50792300,0.0,0.0,0.0
2003-03-19,87.27999877929688,88.16000366210938,86.68000030517578,87.95999908447266,57.60749053955078,49630800,0.0,0.0,0.0
2003-03-20,87.33000183105469,88.58999633789062,86.3499984741211,88.1500015258789,57.73188781738281,67321600,0.0,0.0,0.0
2003-03-21,88.80000305175781,89.87999725341797,87.93000030517578,89.66999816894531,58.96416473388672,71165300,0.354,0.0,0.0
2003-03-24,88.0199966430664,88.13999938964844,86.3499984741211,86.69000244140625,57.004642486572266,65398900,0.0,0.0,0.0
2003-03-25,86.73999786376953,88.26000213623047,86.44000244140625,87.5199966430664,57.550418853759766,61040100,0.0,0.0,0.0
2003-03-26,87.55999755859375,87.8499984741211,86.80000305175781,87.08000183105469,57.26106643676758,45740800,0.0,0.0,0.0
2003-03-27,86.4000015258789,87.66000366210938,85.98999786376953,87.1500015258789,57.30708694458008,53120200,0.0,0.0,0.0
2003-03-28,86.47000122070312,87.27999877929688,86.25,86.70999908447266,57.01777648925781,32583000,0.0,0.0,0.0
2003-03-31,85.3499984741211,86.58999633789062,84.4000015258789,84.73999786376953,55.72235107421875,61119500,0.0,0.0,0.0
2003-04-01,85.25,86.38999938964844,84.91000366210938,86.04000091552734,56.57720947265625,53574000,0.0,0.0,0.0
2003-04-02,87.54000091552734,88.7699966430664,87.5,88.12000274658203,57.944950103759766,50431200,0.0,0.0,0.0
2003-04-03,88.87000274658203,88.98999786376953,87.6500015258789,87.69999694824219,57.66878890991211,48755500,0.0,0.0,0.0
2003-04-04,88.43000030517578,88.58999633789062,87.62000274658203,88.22000122070312,58.01068878173828,36250100,0.0,0.0,0.0
2003-04-07,90.33999633789062,90.8499984741211,87.97000122070312,88.05000305175781,57.8989143371582,69776200,0.0,0.0,0.0
2003-04-08,88.30000305175781,88.6500015258789,87.70999908447266,88.19000244140625,57.9909782409668,39712700,0.0,0.0,0.0
2003-04-09,88.36000061035156,89.0999984741211,86.7699966430664,87.02999877929688,57.22821807861328,55647300,0.0,0.0,0.0
2003-04-10,87.08999633789062,87.62999725341797,85.70999908447266,87.51000213623047,57.543827056884766,41812400,0.0,0.0,0.0
2003-04-11,88.16000366210938,88.69999694824219,86.86000061035156,87.1500015258789,57.30708694458008,47730100,0.0,0.0,0.0
2003-04-14,87.47000122070312,89.0,87.0,88.94999694824219,58.49074172973633,36711700,0.0,0.0,0.0
2003-04-15,88.83999633789062,89.77999877929688,88.41999816894531,89.77999877929688,59.03651809692383,49709800,0.0,0.0,0.0
2003-04-16,89.91000366210938,90.05999755859375,88.02999877929688,88.25,58.030418395996094,51788000,0.0,0.0,0.0
2003-04-17,88.30000305175781,89.72000122070312,88.19000244140625,89.55999755859375,58.89186096191406,37403100,0.0,0.0,0.0
2003-04-21,89.86000061035156,90.16000366210938,89.05999755859375,89.6500015258789,58.95103454589844,32052700,0.0,0.0,0.0
2003-04-22,89.0999984741211,91.55999755859375,88.88999938964844,91.33999633789062,60.062347412109375,59763600,0.0,0.0,0.0
2003-04-23,91.62000274658203,92.3499984741211,91.23999786376953,92.18000030517578,60.61469268798828,44227100,0.0,0.0,0.0
2003-04-24,91.52999877929688,92.08000183105469,90.95999908447266,91.36000061035156,60.07549285888672,49692400,0.0,0.0,0.0
2003-04-25,91.30000305175781,91.47000122070312,90.0199966430664,90.2300033569336,59.332420349121094,43917200,0.0,0.0,0.0
2003-04-28,90.44000244140625,92.19000244140625,90.30000305175781,91.79000091552734,60.358211517333984,46432900,0.0,0.0,0.0
2003-04-29,92.13999938964844,92.80000305175781,91.4000015258789,92.11000061035156,60.568634033203125,52017100,0.0,0.0,0.0
2003-04-30,91.91000366210938,92.56999969482422,91.41000366210938,91.91000366210938,60.43711471557617,48709100,0.0,0.0,0.0
2003-05-01,91.91999816894531,92.7300033569336,90.5,91.9000015258789,60.4305534362793,50240400,0.0,0.0,0.0
2003-05-02,91.55999755859375,93.47000122070312,91.48999786376953,93.20999908447266,61.291954040527344,50201500,0.0,0.0,0.0
2003-05-05,93.47000122070312,93.77999877929688,92.5,93.02999877929688,61.173614501953125,35437800,0.0,0.0,0.0
2003-05-06,93.04000091552734,94.37999725341797,93.0,93.91000366210938,61.75227355957031,44401000,0.0,0.0,0.0
2003-05-07,93.41999816894531,94.13999938964844,92.97000122070312,93.38999938964844,61.410335540771484,41413100,0.0,0.0,0.0
2003-05-08,92.5199966430664,93.33000183105469,92.27999877929688,92.44999694824219,60.792213439941406,40570700,0.0,0.0,0.0
2003-05-09,92.83000183105469,93.80000305175781,92.61000061035156,93.7300033569336,61.633914947509766,33608100,0.0,0.0,0.0
2003-05-12,93.5,95.12000274658203,93.27999877929688,94.87999725341797,62.390106201171875,35662300,0.0,0.0,0.0
2003-05-13,94.52999877929688,95.18000030517578,94.26000213623047,94.70999908447266,62.27831268310547,39253600,0.0,0.0,0.0
